Dataline,Play,PlayerLinenumber,ActSceneLine,Player,PlayerLine,raw_text,preprocessed_segments,preprocessed_segments_norm,length
57,Henry IV,4,1.1.54,WESTMORELAND,"That ever-valiant and approved Scot,","That ever-valiant and approved Scot,",ever,ever,4
57,Henry IV,4,1.1.54,WESTMORELAND,"That ever-valiant and approved Scot,","That ever-valiant and approved Scot,",valiant,valiant,7
57,Henry IV,4,1.1.54,WESTMORELAND,"That ever-valiant and approved Scot,","That ever-valiant and approved Scot,",approve,approve,7
57,Henry IV,4,1.1.54,WESTMORELAND,"That ever-valiant and approved Scot,","That ever-valiant and approved Scot,",scot,scot,4
58,Henry IV,4,1.1.55,WESTMORELAND,"At Holmedon met,","At Holmedon met,",holmedon,holmedon,8
59,Henry IV,4,1.1.56,WESTMORELAND,"Where they did spend a sad and bloody hour,","Where they did spend a sad and bloody hour,",spend,spend,5
59,Henry IV,4,1.1.56,WESTMORELAND,"Where they did spend a sad and bloody hour,","Where they did spend a sad and bloody hour,",sad,sad,3
59,Henry IV,4,1.1.56,WESTMORELAND,"Where they did spend a sad and bloody hour,","Where they did spend a sad and bloody hour,",bloody,bloody,6
59,Henry IV,4,1.1.56,WESTMORELAND,"Where they did spend a sad and bloody hour,","Where they did spend a sad and bloody hour,",hour,hour,4
60,Henry IV,4,1.1.57,WESTMORELAND,"As by discharge of their artillery,","As by discharge of their artillery,",discharge,discharge,9
60,Henry IV,4,1.1.57,WESTMORELAND,"As by discharge of their artillery,","As by discharge of their artillery,",artillery,artillery,9
61,Henry IV,4,1.1.58,WESTMORELAND,"And shape of likelihood, the news was told,","And shape of likelihood, the news was told,",shape,shape,5
61,Henry IV,4,1.1.58,WESTMORELAND,"And shape of likelihood, the news was told,","And shape of likelihood, the news was told,",likelihood,likelihood,10
62,Henry IV,4,1.1.59,WESTMORELAND,"For he that brought them, in the very heat","For he that brought them, in the very heat",bring,bring,5
62,Henry IV,4,1.1.59,WESTMORELAND,"For he that brought them, in the very heat","For he that brought them, in the very heat",heat,heat,4
63,Henry IV,4,1.1.60,WESTMORELAND,"And pride of their contention did take horse,","And pride of their contention did take horse,",pride,pride,5
63,Henry IV,4,1.1.60,WESTMORELAND,"And pride of their contention did take horse,","And pride of their contention did take horse,",contention,contention,10
63,Henry IV,4,1.1.60,WESTMORELAND,"And pride of their contention did take horse,","And pride of their contention did take horse,",horse,horse,5
64,Henry IV,4,1.1.61,WESTMORELAND,Uncertain of the issue any way.,Uncertain of the issue any way.,uncertain,uncertain,9
64,Henry IV,4,1.1.61,WESTMORELAND,Uncertain of the issue any way.,Uncertain of the issue any way.,issue,issue,5
65,Henry IV,5,1.1.62,KING HENRY IV,"Here is a dear, a true industrious friend,","Here is a dear, a true industrious friend,",true,true,4
65,Henry IV,5,1.1.62,KING HENRY IV,"Here is a dear, a true industrious friend,","Here is a dear, a true industrious friend,",industrious,industrious,11
66,Henry IV,5,1.1.63,KING HENRY IV,"Sir Walter Blunt, new lighted from his horse.","Sir Walter Blunt, new lighted from his horse.",light,light,5
67,Henry IV,5,1.1.64,KING HENRY IV,Stain'd with the variation of each soil,Stain'd with the variation of each soil,stain,stain,5
67,Henry IV,5,1.1.64,KING HENRY IV,Stain'd with the variation of each soil,Stain'd with the variation of each soil,variation,variation,9
68,Henry IV,5,1.1.65,KING HENRY IV,"Betwixt that Holmedon and this seat of ours,","Betwixt that Holmedon and this seat of ours,",betwixt,betwixt,7
68,Henry IV,5,1.1.65,KING HENRY IV,"Betwixt that Holmedon and this seat of ours,","Betwixt that Holmedon and this seat of ours,",seat,seat,4
69,Henry IV,5,1.1.66,KING HENRY IV,And he hath brought us smooth and welcome news.,And he hath brought us smooth and welcome news.,hath,hath,4
69,Henry IV,5,1.1.66,KING HENRY IV,And he hath brought us smooth and welcome news.,And he hath brought us smooth and welcome news.,smooth,smooth,6
69,Henry IV,5,1.1.66,KING HENRY IV,And he hath brought us smooth and welcome news.,And he hath brought us smooth and welcome news.,welcome,welcome,7
70,Henry IV,5,1.1.67,KING HENRY IV,The Earl of Douglas is discomfited:,The Earl of Douglas is discomfited:,douglas,douglas,7
70,Henry IV,5,1.1.67,KING HENRY IV,The Earl of Douglas is discomfited:,The Earl of Douglas is discomfited:,discomfit,discomfit,9
71,Henry IV,5,1.1.68,KING HENRY IV,"Ten thousand bold Scots, two and twenty knights,","Ten thousand bold Scots, two and twenty knights,",ten,ten,3
71,Henry IV,5,1.1.68,KING HENRY IV,"Ten thousand bold Scots, two and twenty knights,","Ten thousand bold Scots, two and twenty knights,",bold,bold,4
71,Henry IV,5,1.1.68,KING HENRY IV,"Ten thousand bold Scots, two and twenty knights,","Ten thousand bold Scots, two and twenty knights,",two,two,3
71,Henry IV,5,1.1.68,KING HENRY IV,"Ten thousand bold Scots, two and twenty knights,","Ten thousand bold Scots, two and twenty knights,",twenty,twenty,6
71,Henry IV,5,1.1.68,KING HENRY IV,"Ten thousand bold Scots, two and twenty knights,","Ten thousand bold Scots, two and twenty knights,",knight,knight,6
72,Henry IV,5,1.1.69,KING HENRY IV,Balk'd in their own blood did Sir Walter see,Balk'd in their own blood did Sir Walter see,balk,balk,4
72,Henry IV,5,1.1.69,KING HENRY IV,Balk'd in their own blood did Sir Walter see,Balk'd in their own blood did Sir Walter see,see,see,3
73,Henry IV,5,1.1.70,KING HENRY IV,"On Holmedon's plains. Of prisoners, Hotspur took","On Holmedon's plains. Of prisoners, Hotspur took",plain,plain,5
73,Henry IV,5,1.1.70,KING HENRY IV,"On Holmedon's plains. Of prisoners, Hotspur took","On Holmedon's plains. Of prisoners, Hotspur took",prisoner,prisoner,8
74,Henry IV,5,1.1.71,KING HENRY IV,"Mordake the Earl of Fife, and eldest son","Mordake the Earl of Fife, and eldest son",mordake,mordake,7
74,Henry IV,5,1.1.71,KING HENRY IV,"Mordake the Earl of Fife, and eldest son","Mordake the Earl of Fife, and eldest son",fife,fife,4
74,Henry IV,5,1.1.71,KING HENRY IV,"Mordake the Earl of Fife, and eldest son","Mordake the Earl of Fife, and eldest son",eld,eld,3
74,Henry IV,5,1.1.71,KING HENRY IV,"Mordake the Earl of Fife, and eldest son","Mordake the Earl of Fife, and eldest son",son,son,3
75,Henry IV,5,1.1.72,KING HENRY IV,"To beaten Douglas, and the Earl of Athol,","To beaten Douglas, and the Earl of Athol,",beat,beat,4
75,Henry IV,5,1.1.72,KING HENRY IV,"To beaten Douglas, and the Earl of Athol,","To beaten Douglas, and the Earl of Athol,",athol,athol,5
76,Henry IV,5,1.1.73,KING HENRY IV,"Of Murray, Angus, and Menteith:","Of Murray, Angus, and Menteith:",murray,murray,6
76,Henry IV,5,1.1.73,KING HENRY IV,"Of Murray, Angus, and Menteith:","Of Murray, Angus, and Menteith:",angus,angus,5
76,Henry IV,5,1.1.73,KING HENRY IV,"Of Murray, Angus, and Menteith:","Of Murray, Angus, and Menteith:",menteith,menteith,8
77,Henry IV,5,1.1.74,KING HENRY IV,And is not this an honourable spoil?,And is not this an honourable spoil?,honourable,honourable,10
77,Henry IV,5,1.1.74,KING HENRY IV,And is not this an honourable spoil?,And is not this an honourable spoil?,spoil,spoil,5
78,Henry IV,5,1.1.75,KING HENRY IV,"A gallant prize? ha, cousin, is it not?","A gallant prize? ha, cousin, is it not?",prize,prize,5
79,Henry IV,6,1.1.76,WESTMORELAND,"In faith,","In faith,",faith,faith,5
80,Henry IV,6,1.1.77,WESTMORELAND,It is a conquest for a prince to boast of.,It is a conquest for a prince to boast of.,conquest,conquest,8
80,Henry IV,6,1.1.77,WESTMORELAND,It is a conquest for a prince to boast of.,It is a conquest for a prince to boast of.,prince,prince,6
80,Henry IV,6,1.1.77,WESTMORELAND,It is a conquest for a prince to boast of.,It is a conquest for a prince to boast of.,boast,boast,5
81,Henry IV,7,1.1.78,KING HENRY IV,"Yea, there thou makest me sad and makest me sin","Yea, there thou makest me sad and makest me sin",yea,yea,3
81,Henry IV,7,1.1.78,KING HENRY IV,"Yea, there thou makest me sad and makest me sin","Yea, there thou makest me sad and makest me sin",thou,thou,4
81,Henry IV,7,1.1.78,KING HENRY IV,"Yea, there thou makest me sad and makest me sin","Yea, there thou makest me sad and makest me sin",makest,makest,6
81,Henry IV,7,1.1.78,KING HENRY IV,"Yea, there thou makest me sad and makest me sin","Yea, there thou makest me sad and makest me sin",sin,sin,3
82,Henry IV,7,1.1.79,KING HENRY IV,In envy that my Lord Northumberland,In envy that my Lord Northumberland,envy,envy,4
82,Henry IV,7,1.1.79,KING HENRY IV,In envy that my Lord Northumberland,In envy that my Lord Northumberland,northumberland,northumberland,14
83,Henry IV,7,1.1.80,KING HENRY IV,"Should be the father to so blest a son,","Should be the father to so blest a son,",father,father,6
84,Henry IV,7,1.1.81,KING HENRY IV,"A son who is the theme of honour's tongue,","A son who is the theme of honour's tongue,",theme,theme,5
84,Henry IV,7,1.1.81,KING HENRY IV,"A son who is the theme of honour's tongue,","A son who is the theme of honour's tongue,",honour,honour,6
84,Henry IV,7,1.1.81,KING HENRY IV,"A son who is the theme of honour's tongue,","A son who is the theme of honour's tongue,",tongue,tongue,6
85,Henry IV,7,1.1.82,KING HENRY IV,"Amongst a grove, the very straightest plant,","Amongst a grove, the very straightest plant,",amongst,amongst,7
85,Henry IV,7,1.1.82,KING HENRY IV,"Amongst a grove, the very straightest plant,","Amongst a grove, the very straightest plant,",grove,grove,5
85,Henry IV,7,1.1.82,KING HENRY IV,"Amongst a grove, the very straightest plant,","Amongst a grove, the very straightest plant,",straight,straight,8
85,Henry IV,7,1.1.82,KING HENRY IV,"Amongst a grove, the very straightest plant,","Amongst a grove, the very straightest plant,",plant,plant,5
86,Henry IV,7,1.1.83,KING HENRY IV,Who is sweet Fortune's minion and her pride:,Who is sweet Fortune's minion and her pride:,sweet,sweet,5
86,Henry IV,7,1.1.83,KING HENRY IV,Who is sweet Fortune's minion and her pride:,Who is sweet Fortune's minion and her pride:,fortune,fortune,7
86,Henry IV,7,1.1.83,KING HENRY IV,Who is sweet Fortune's minion and her pride:,Who is sweet Fortune's minion and her pride:,minion,minion,6
87,Henry IV,7,1.1.84,KING HENRY IV,"Whilst I, by looking on the praise of him,","Whilst I, by looking on the praise of him,",whilst,whilst,6
87,Henry IV,7,1.1.84,KING HENRY IV,"Whilst I, by looking on the praise of him,","Whilst I, by looking on the praise of him,",look,look,4
87,Henry IV,7,1.1.84,KING HENRY IV,"Whilst I, by looking on the praise of him,","Whilst I, by looking on the praise of him,",praise,praise,6
88,Henry IV,7,1.1.85,KING HENRY IV,See riot and dishonour stain the brow,See riot and dishonour stain the brow,riot,riot,4
88,Henry IV,7,1.1.85,KING HENRY IV,See riot and dishonour stain the brow,See riot and dishonour stain the brow,dishonour,dishonour,9
88,Henry IV,7,1.1.85,KING HENRY IV,See riot and dishonour stain the brow,See riot and dishonour stain the brow,brow,brow,4
89,Henry IV,7,1.1.86,KING HENRY IV,Of my young Harry. O that it could be proved,Of my young Harry. O that it could be proved,could,could,5
89,Henry IV,7,1.1.86,KING HENRY IV,Of my young Harry. O that it could be proved,Of my young Harry. O that it could be proved,prove,prove,5
90,Henry IV,7,1.1.87,KING HENRY IV,That some night-tripping fairy had exchanged,That some night-tripping fairy had exchanged,night,night,5
90,Henry IV,7,1.1.87,KING HENRY IV,That some night-tripping fairy had exchanged,That some night-tripping fairy had exchanged,tripping,tripping,8
90,Henry IV,7,1.1.87,KING HENRY IV,That some night-tripping fairy had exchanged,That some night-tripping fairy had exchanged,fairy,fairy,5
90,Henry IV,7,1.1.87,KING HENRY IV,That some night-tripping fairy had exchanged,That some night-tripping fairy had exchanged,exchange,exchange,8
91,Henry IV,7,1.1.88,KING HENRY IV,"In cradle-clothes our children where they lay,","In cradle-clothes our children where they lay,",cradle,cradle,6
91,Henry IV,7,1.1.88,KING HENRY IV,"In cradle-clothes our children where they lay,","In cradle-clothes our children where they lay,",clothe,clothe,6
91,Henry IV,7,1.1.88,KING HENRY IV,"In cradle-clothes our children where they lay,","In cradle-clothes our children where they lay,",lay,lay,3
92,Henry IV,7,1.1.89,KING HENRY IV,"And call'd mine Percy, his Plantagenet!","And call'd mine Percy, his Plantagenet!",call,call,4
92,Henry IV,7,1.1.89,KING HENRY IV,"And call'd mine Percy, his Plantagenet!","And call'd mine Percy, his Plantagenet!",mine,mine,4
92,Henry IV,7,1.1.89,KING HENRY IV,"And call'd mine Percy, his Plantagenet!","And call'd mine Percy, his Plantagenet!",plantagenet,plantagenet,11
93,Henry IV,7,1.1.90,KING HENRY IV,"Then would I have his Harry, and he mine.","Then would I have his Harry, and he mine.",would,would,5
94,Henry IV,7,1.1.91,KING HENRY IV,"But let him from my thoughts. What think you, coz,","But let him from my thoughts. What think you, coz,",thought,thought,7
94,Henry IV,7,1.1.91,KING HENRY IV,"But let him from my thoughts. What think you, coz,","But let him from my thoughts. What think you, coz,",think,think,5
94,Henry IV,7,1.1.91,KING HENRY IV,"But let him from my thoughts. What think you, coz,","But let him from my thoughts. What think you, coz,",coz,coz,3
96,Henry IV,7,1.1.93,KING HENRY IV,"Which he in this adventure hath surprised,","Which he in this adventure hath surprised,",adventure,adventure,9
96,Henry IV,7,1.1.93,KING HENRY IV,"Which he in this adventure hath surprised,","Which he in this adventure hath surprised,",surprise,surprise,8
97,Henry IV,7,1.1.94,KING HENRY IV,"To his own use he keeps, and sends me word,","To his own use he keeps, and sends me word,",use,use,3
97,Henry IV,7,1.1.94,KING HENRY IV,"To his own use he keeps, and sends me word,","To his own use he keeps, and sends me word,",keep,keep,4
97,Henry IV,7,1.1.94,KING HENRY IV,"To his own use he keeps, and sends me word,","To his own use he keeps, and sends me word,",send,send,4
97,Henry IV,7,1.1.94,KING HENRY IV,"To his own use he keeps, and sends me word,","To his own use he keeps, and sends me word,",word,word,4
98,Henry IV,7,1.1.95,KING HENRY IV,I shall have none but Mordake Earl of Fife.,I shall have none but Mordake Earl of Fife.,none,none,4
99,Henry IV,8,1.1.96,WESTMORELAND,"This is his uncle's teaching, this is Worcester,","This is his uncle's teaching, this is Worcester,",uncle,uncle,5
99,Henry IV,8,1.1.96,WESTMORELAND,"This is his uncle's teaching, this is Worcester,","This is his uncle's teaching, this is Worcester,",teach,teach,5
99,Henry IV,8,1.1.96,WESTMORELAND,"This is his uncle's teaching, this is Worcester,","This is his uncle's teaching, this is Worcester,",worcester,worcester,9
100,Henry IV,8,1.1.97,WESTMORELAND,"Malevolent to you in all aspects,","Malevolent to you in all aspects,",malevolent,malevolent,10
100,Henry IV,8,1.1.97,WESTMORELAND,"Malevolent to you in all aspects,","Malevolent to you in all aspects,",aspect,aspect,6
101,Henry IV,8,1.1.98,WESTMORELAND,"Which makes him prune himself, and bristle up","Which makes him prune himself, and bristle up",make,make,4
101,Henry IV,8,1.1.98,WESTMORELAND,"Which makes him prune himself, and bristle up","Which makes him prune himself, and bristle up",prune,prune,5
101,Henry IV,8,1.1.98,WESTMORELAND,"Which makes him prune himself, and bristle up","Which makes him prune himself, and bristle up",bristle,bristle,7
102,Henry IV,8,1.1.99,WESTMORELAND,The crest of youth against your dignity.,The crest of youth against your dignity.,crest,crest,5
102,Henry IV,8,1.1.99,WESTMORELAND,The crest of youth against your dignity.,The crest of youth against your dignity.,youth,youth,5
102,Henry IV,8,1.1.99,WESTMORELAND,The crest of youth against your dignity.,The crest of youth against your dignity.,dignity,dignity,7
103,Henry IV,9,1.1.100,KING HENRY IV,"But I have sent for him to answer this,","But I have sent for him to answer this,",answer,answer,6
104,Henry IV,9,1.1.101,KING HENRY IV,And for this cause awhile we must neglect,And for this cause awhile we must neglect,cause,cause,5
104,Henry IV,9,1.1.101,KING HENRY IV,And for this cause awhile we must neglect,And for this cause awhile we must neglect,awhile,awhile,6
104,Henry IV,9,1.1.101,KING HENRY IV,And for this cause awhile we must neglect,And for this cause awhile we must neglect,must,must,4
104,Henry IV,9,1.1.101,KING HENRY IV,And for this cause awhile we must neglect,And for this cause awhile we must neglect,neglect,neglect,7
105,Henry IV,9,1.1.102,KING HENRY IV,Our holy purpose to Jerusalem.,Our holy purpose to Jerusalem.,jerusalem,jerusalem,9
